"","Borough","Category","StartDateTime","EventType","SubCategoryName","Month","Day","Year","Season"
"1163","Manhattan","Television",2025-04-30 06:00:00,"Shooting Permit","Episodic series",4,30,2025,"Spring"
"1164","Bronx","Film",2025-04-21 06:00:00,"Shooting Permit","Feature",4,21,2025,"Spring"
"1165","Brooklyn","Television",2025-04-22 07:00:00,"Shooting Permit","Episodic series",4,22,2025,"Spring"
"1166","Brooklyn","Commercial",2025-04-23 08:00:00,"Shooting Permit","Industrial/Corporate",4,23,2025,"Spring"
"1167","Brooklyn","Commercial",2025-04-22 07:00:00,"Shooting Permit","Industrial/Corporate",4,22,2025,"Spring"
"1168","Brooklyn","Television",2025-04-23 06:30:00,"Shooting Permit","Episodic series",4,23,2025,"Spring"
"1169","Manhattan","Television",2025-04-22 06:30:00,"Shooting Permit","Episodic series",4,22,2025,"Spring"
"1170","Brooklyn","Commercial",2025-04-23 06:00:00,"Shooting Permit","Commercial",4,23,2025,"Spring"
"1171","Brooklyn","Commercial",2025-04-22 06:00:00,"Shooting Permit","Commercial",4,22,2025,"Spring"
"1172","Manhattan","Television",2025-04-29 04:00:00,"Shooting Permit","Episodic series",4,29,2025,"Spring"
"1173","Brooklyn","Television",2025-04-23 07:00:00,"Shooting Permit","Cable-episodic",4,23,2025,"Spring"
"1174","Brooklyn","Television",2025-04-22 07:00:00,"Shooting Permit","Cable-episodic",4,22,2025,"Spring"
"1175","Queens","Commercial",2025-04-21 06:00:00,"Shooting Permit","Commercial",4,21,2025,"Spring"
"1176","Manhattan","Television",2025-04-23 11:00:00,"Shooting Permit","Episodic series",4,23,2025,"Spring"
"1177","Queens","Commercial",2025-04-25 09:00:00,"Shooting Permit","Promo",4,25,2025,"Spring"
"1178","Brooklyn","Television",2025-04-24 06:30:00,"Shooting Permit","Episodic series",4,24,2025,"Spring"
"1179","Manhattan","Commercial",2025-04-20 06:00:00,"Shooting Permit","Commercial",4,20,2025,"Spring"
"1180","Brooklyn","Television",2025-04-21 07:00:00,"Shooting Permit","Episodic series",4,21,2025,"Spring"
"1181","Queens","Television",2025-04-25 08:00:00,"Shooting Permit","Episodic series",4,25,2025,"Spring"
"1182","Brooklyn","Commercial",2025-04-23 07:00:00,"Shooting Permit","Promo",4,23,2025,"Spring"
"1183","Brooklyn","Television",2025-04-26 06:30:00,"Shooting Permit","Episodic series",4,26,2025,"Spring"
"1184","Queens","Television",2025-04-21 07:00:00,"Shooting Permit","Episodic series",4,21,2025,"Spring"
"1185","Manhattan","Television",2025-04-21 06:00:00,"Shooting Permit","Cable-episodic",4,21,2025,"Spring"
"1186","Brooklyn","Television",2025-05-06 06:00:00,"Shooting Permit","Episodic series",5,6,2025,"Spring"
"1187","Staten Island","Television",2025-05-05 06:00:00,"Shooting Permit","Episodic series",5,5,2025,"Spring"
"1188","Manhattan","Television",2025-05-17 14:00:00,"Shooting Permit","News",5,17,2025,"Spring"
"1189","Manhattan","Television",2025-04-17 06:00:00,"Shooting Permit","Variety",4,17,2025,"Spring"
"1190","Brooklyn","Television",2025-04-17 07:00:00,"Shooting Permit","Episodic series",4,17,2025,"Spring"
"1191","Queens","Television",2025-04-24 07:00:00,"Shooting Permit","Episodic series",4,24,2025,"Spring"
"1192","Queens","Television",2025-04-22 07:00:00,"Shooting Permit","Episodic series",4,22,2025,"Spring"
"1193","Manhattan","Television",2025-04-21 06:30:00,"Shooting Permit","Episodic series",4,21,2025,"Spring"
"1194","Manhattan","Television",2025-04-18 11:00:00,"Shooting Permit","Episodic series",4,18,2025,"Spring"
"1195","Manhattan","Television",2025-04-23 07:00:00,"Shooting Permit","Episodic series",4,23,2025,"Spring"
"1196","Staten Island","Television",2025-04-25 08:00:00,"Shooting Permit","Episodic series",4,25,2025,"Spring"
"1197","Queens","Television",2025-04-16 07:00:00,"Shooting Permit","Cable-episodic",4,16,2025,"Spring"
"1198","Staten Island","Television",2025-04-21 09:00:00,"Shooting Permit","Episodic series",4,21,2025,"Spring"
"1199","Queens","Television",2025-04-16 16:00:00,"Shooting Permit","Episodic series",4,16,2025,"Spring"
"1200","Queens","Television",2025-04-16 07:00:00,"Shooting Permit","Episodic series",4,16,2025,"Spring"
"1201","Manhattan","Television",2025-04-23 06:00:00,"Shooting Permit","Variety",4,23,2025,"Spring"
"1202","Manhattan","Television",2025-04-22 06:00:00,"Shooting Permit","Variety",4,22,2025,"Spring"
"1203","Brooklyn","Television",2025-04-17 06:30:00,"Shooting Permit","Episodic series",4,17,2025,"Spring"
"1204","Brooklyn","Commercial",2025-04-17 06:00:00,"Shooting Permit","Commercial",4,17,2025,"Spring"
"1205","Manhattan","Commercial",2025-04-17 08:00:00,"Shooting Permit","Commercial",4,17,2025,"Spring"
"1206","Manhattan","Film",2025-04-16 14:00:00,"Shooting Permit","Feature",4,16,2025,"Spring"
"1207","Manhattan","Commercial",2025-04-16 08:00:00,"Shooting Permit","Commercial",4,16,2025,"Spring"
"1208","Queens","Television",2025-04-17 20:00:00,"Shooting Permit","Episodic series",4,17,2025,"Spring"
"1209","Brooklyn","Television",2025-04-15 05:00:00,"Shooting Permit","Episodic series",4,15,2025,"Spring"
"1210","Queens","Television",2025-04-23 08:00:00,"Shooting Permit","Episodic series",4,23,2025,"Spring"
"1211","Manhattan","Television",2025-04-24 06:00:00,"Shooting Permit","Variety",4,24,2025,"Spring"
"1212","Manhattan","Film",2025-04-13 11:00:00,"Shooting Permit","Feature",4,13,2025,"Spring"
"1213","Manhattan","Television",2025-04-15 01:00:00,"Shooting Permit","News",4,15,2025,"Spring"
"1214","Manhattan","Television",2025-04-16 06:00:00,"Shooting Permit","Variety",4,16,2025,"Spring"
"1215","Brooklyn","Television",2025-04-28 06:00:00,"Shooting Permit","Episodic series",4,28,2025,"Spring"
"1216","Brooklyn","Television",2025-04-22 07:00:00,"Shooting Permit","Episodic series",4,22,2025,"Spring"
"1217","Queens","Television",2025-04-15 07:00:00,"Shooting Permit","Cable-episodic",4,15,2025,"Spring"
"1218","Brooklyn","Television",2025-04-17 08:00:00,"Shooting Permit","Cable-episodic",4,17,2025,"Spring"
"1219","Queens","Television",2025-04-22 07:00:00,"Shooting Permit","Episodic series",4,22,2025,"Spring"
"1220","Queens","Television",2025-04-21 07:00:00,"Shooting Permit","Episodic series",4,21,2025,"Spring"
"1221","Manhattan","Television",2025-04-16 14:00:00,"Shooting Permit","Episodic series",4,16,2025,"Spring"
"1222","Manhattan","Theater",2025-04-29 12:00:00,"Shooting Permit","Theater",4,29,2025,"Spring"
"1223","Queens","Film",2025-04-15 12:30:00,"Shooting Permit","Feature",4,15,2025,"Spring"
"1224","Brooklyn","Student",2025-04-12 09:00:00,"Shooting Permit","Student Film",4,12,2025,"Spring"
"1225","Brooklyn","Television",2025-04-15 07:00:00,"Shooting Permit","Episodic series",4,15,2025,"Spring"
"1226","Brooklyn","Commercial",2025-04-16 07:00:00,"Shooting Permit","Commercial",4,16,2025,"Spring"
"1227","Manhattan","Television",2025-04-16 06:00:00,"Shooting Permit","Cable-episodic",4,16,2025,"Spring"
"1228","Manhattan","Television",2025-04-12 01:00:00,"Shooting Permit","News",4,12,2025,"Spring"
"1229","Brooklyn","Television",2025-04-14 07:00:00,"Shooting Permit","Episodic series",4,14,2025,"Spring"
"1230","Manhattan","Television",2025-04-13 01:00:00,"Shooting Permit","News",4,13,2025,"Spring"
"1231","Queens","Television",2025-04-17 09:00:00,"Shooting Permit","Episodic series",4,17,2025,"Spring"
"1232","Queens","Television",2025-04-16 09:00:00,"Shooting Permit","Episodic series",4,16,2025,"Spring"
"1233","Queens","Television",2025-04-14 06:00:00,"Shooting Permit","Cable-episodic",4,14,2025,"Spring"
"1234","Manhattan","Television",2025-04-15 07:00:00,"Shooting Permit","Episodic series",4,15,2025,"Spring"
"1235","Brooklyn","Television",2025-04-24 06:00:00,"Shooting Permit","Episodic series",4,24,2025,"Spring"
"1236","Manhattan","Commercial",2025-04-18 06:00:00,"Shooting Permit","Commercial",4,18,2025,"Spring"
"1237","Queens","Film",2025-04-14 10:00:00,"Shooting Permit","Feature",4,14,2025,"Spring"
"1238","Manhattan","Film",2025-04-13 20:00:00,"Shooting Permit","Feature",4,13,2025,"Spring"
"1239","Queens","Film",2025-04-12 17:00:00,"Shooting Permit","Feature",4,12,2025,"Spring"
"1240","Brooklyn","Television",2025-04-17 11:00:00,"Shooting Permit","Episodic series",4,17,2025,"Spring"
"1241","Staten Island","Film",2025-04-13 04:00:00,"Shooting Permit","Feature",4,13,2025,"Spring"
"1242","Manhattan","Television",2025-04-17 13:00:00,"Shooting Permit","Episodic series",4,17,2025,"Spring"
"1243","Brooklyn","Film",2025-04-12 14:00:00,"Shooting Permit","Short",4,12,2025,"Spring"
"1244","Queens","Television",2025-04-14 06:00:00,"Shooting Permit","Episodic series",4,14,2025,"Spring"
"1245","Brooklyn","Commercial",2025-04-21 08:00:00,"Shooting Permit","Promo",4,21,2025,"Spring"
"1246","Manhattan","Television",2025-04-11 06:00:00,"Shooting Permit","Episodic series",4,11,2025,"Spring"
"1247","Bronx","Television",2025-04-11 10:00:00,"Shooting Permit","Cable-episodic",4,11,2025,"Spring"
"1248","Manhattan","Television",2025-04-23,"Shooting Permit","News",4,23,2025,"Spring"
"1249","Manhattan","Television",2025-04-22 01:00:00,"Shooting Permit","News",4,22,2025,"Spring"
"1250","Manhattan","Television",2025-04-15 06:00:00,"Shooting Permit","Episodic series",4,15,2025,"Spring"
"1251","Manhattan","Television",2025-04-10 01:00:00,"Shooting Permit","News",4,10,2025,"Spring"
"1252","Brooklyn","Commercial",2025-04-11 07:00:00,"Shooting Permit","Industrial/Corporate",4,11,2025,"Spring"
"1253","Manhattan","Commercial",2025-04-14 12:00:00,"Shooting Permit","Commercial",4,14,2025,"Spring"
"1254","Manhattan","Commercial",2025-04-10 06:00:00,"Shooting Permit","Industrial/Corporate",4,10,2025,"Spring"
"1255","Brooklyn","Student",2025-04-13 08:00:00,"Shooting Permit","Student Film",4,13,2025,"Spring"
"1256","Brooklyn","Television",2025-04-17 07:00:00,"Shooting Permit","Episodic series",4,17,2025,"Spring"
"1257","Queens","Television",2025-04-10 07:00:00,"Shooting Permit","Episodic series",4,10,2025,"Spring"
"1258","Manhattan","Film",2025-04-15 06:30:00,"Shooting Permit","Feature",4,15,2025,"Spring"
"1259","Manhattan","Film",2025-04-14 06:30:00,"Shooting Permit","Feature",4,14,2025,"Spring"
"1260","Queens","Television",2025-04-11 09:00:00,"Shooting Permit","Episodic series",4,11,2025,"Spring"
"1261","Brooklyn","Student",2025-04-11 20:00:00,"Shooting Permit","Student Film",4,11,2025,"Spring"
"1262","Brooklyn","Commercial",2025-04-13 08:00:00,"Shooting Permit","Commercial",4,13,2025,"Spring"
"1263","Manhattan","Commercial",2025-04-12 07:00:00,"Shooting Permit","Commercial",4,12,2025,"Spring"
"1264","Manhattan","Television",2025-04-29 07:00:00,"Shooting Permit","Episodic series",4,29,2025,"Spring"
"1265","Brooklyn","Film",2025-04-09 07:00:00,"Shooting Permit","Short",4,9,2025,"Spring"
"1266","Manhattan","Commercial",2025-04-10 08:00:00,"Shooting Permit","Industrial/Corporate",4,10,2025,"Spring"
"1267","Manhattan","Film",2025-04-11 18:00:00,"Shooting Permit","Feature",4,11,2025,"Spring"
"1268","Manhattan","Film",2025-04-10 18:00:00,"Shooting Permit","Feature",4,10,2025,"Spring"
"1269","Bronx","Television",2025-04-10 08:00:00,"Shooting Permit","Cable-episodic",4,10,2025,"Spring"
"1270","Manhattan","Commercial",2025-04-09 04:00:00,"Shooting Permit","Commercial",4,9,2025,"Spring"
"1271","Brooklyn","Commercial",2025-05-07 05:00:00,"Shooting Permit","Promo",5,7,2025,"Spring"
"1272","Manhattan","Commercial",2025-05-06 05:00:00,"Shooting Permit","Promo",5,6,2025,"Spring"
"1273","Brooklyn","Commercial",2025-04-11 06:00:00,"Shooting Permit","Commercial",4,11,2025,"Spring"
"1274","Queens","Commercial",2025-04-08 07:00:00,"Shooting Permit","Industrial/Corporate",4,8,2025,"Spring"
"1275","Queens","Television",2025-04-11 07:00:00,"Shooting Permit","Cable-episodic",4,11,2025,"Spring"
"1276","Brooklyn","Commercial",2025-04-10 06:00:00,"Shooting Permit","Commercial",4,10,2025,"Spring"
"1277","Manhattan","Commercial",2025-04-09 10:00:00,"Shooting Permit","Promo",4,9,2025,"Spring"
"1278","Manhattan","Television",2025-04-16 12:00:00,"Shooting Permit","Cable-episodic",4,16,2025,"Spring"
"1279","Brooklyn","Television",2025-04-16 06:30:00,"Shooting Permit","Episodic series",4,16,2025,"Spring"
"1280","Queens","Television",2025-04-15 06:30:00,"Shooting Permit","Episodic series",4,15,2025,"Spring"
"1281","Manhattan","Commercial",2025-04-10 06:00:00,"Shooting Permit","Commercial",4,10,2025,"Spring"
"1282","Queens","Television",2025-04-09 07:00:00,"Shooting Permit","Episodic series",4,9,2025,"Spring"
"1283","Queens","Television",2025-04-16 07:00:00,"Shooting Permit","Episodic series",4,16,2025,"Spring"
"1284","Queens","Television",2025-04-15 07:00:00,"Shooting Permit","Episodic series",4,15,2025,"Spring"
"1285","Queens","Television",2025-04-14 09:00:00,"Shooting Permit","Episodic series",4,14,2025,"Spring"
"1286","Manhattan","Television",2025-04-16 17:00:00,"Shooting Permit","Episodic series",4,16,2025,"Spring"
"1287","Bronx","Television",2025-04-09 08:00:00,"Shooting Permit","Cable-episodic",4,9,2025,"Spring"
"1288","Queens","Television",2025-04-09 07:00:00,"Shooting Permit","Episodic series",4,9,2025,"Spring"
"1289","Bronx","Television",2025-04-13 01:30:00,"Shooting Permit","Cable-episodic",4,13,2025,"Spring"
"1290","Bronx","Television",2025-04-12 07:00:00,"Shooting Permit","Cable-episodic",4,12,2025,"Spring"
"1291","Brooklyn","Television",2025-04-11 06:30:00,"Shooting Permit","Episodic series",4,11,2025,"Spring"
"1292","Manhattan","Television",2025-04-10 10:00:00,"Shooting Permit","Episodic series",4,10,2025,"Spring"
"1293","Manhattan","Student",2025-04-10 13:00:00,"Shooting Permit","Student Film",4,10,2025,"Spring"
"1294","Brooklyn","Commercial",2025-04-08 10:00:00,"Shooting Permit","Promo",4,8,2025,"Spring"
"1295","Brooklyn","Commercial",2025-04-09 07:00:00,"Shooting Permit","Commercial",4,9,2025,"Spring"
"1296","Queens","Television",2025-04-10 07:00:00,"Shooting Permit","Cable-episodic",4,10,2025,"Spring"
"1297","Queens","Television",2025-04-09 07:00:00,"Shooting Permit","Cable-episodic",4,9,2025,"Spring"
"1298","Queens","Television",2025-04-08 07:00:00,"Shooting Permit","Episodic series",4,8,2025,"Spring"
"1299","Brooklyn","Television",2025-04-09 08:30:00,"Shooting Permit","Episodic series",4,9,2025,"Spring"
"1300","Brooklyn","Television",2025-04-08 07:00:00,"Shooting Permit","Episodic series",4,8,2025,"Spring"
"1301","Brooklyn","Commercial",2025-04-14 07:00:00,"Shooting Permit","Commercial",4,14,2025,"Spring"
"1302","Manhattan","Television",2025-04-08 11:00:00,"Shooting Permit","Cable-episodic",4,8,2025,"Spring"
"1303","Brooklyn","Television",2025-04-10 07:30:00,"Shooting Permit","Episodic series",4,10,2025,"Spring"
"1304","Manhattan","Film",2025-04-09 13:00:00,"Shooting Permit","Feature",4,9,2025,"Spring"
"1305","Manhattan","Television",2025-04-10 10:00:00,"Shooting Permit","Episodic series",4,10,2025,"Spring"
"1306","Manhattan","Theater",2025-04-17 12:00:00,"Shooting Permit","Theater",4,17,2025,"Spring"
"1307","Manhattan","Television",2025-04-09 10:00:00,"Shooting Permit","Episodic series",4,9,2025,"Spring"
"1308","Manhattan","Television",2025-04-10 15:00:00,"Shooting Permit","Episodic series",4,10,2025,"Spring"
"1309","Manhattan","Student",2025-04-09 13:00:00,"Shooting Permit","Student Film",4,9,2025,"Spring"
"1310","Manhattan","Commercial",2025-04-09 07:00:00,"Shooting Permit","Industrial/Corporate",4,9,2025,"Spring"
"1311","Manhattan","Television",2025-04-08 06:30:00,"Shooting Permit","Episodic series",4,8,2025,"Spring"
"1312","Brooklyn","Film",2025-04-09 09:00:00,"Shooting Permit","Feature",4,9,2025,"Spring"
"1313","Queens","Film",2025-04-04 17:00:00,"Shooting Permit","Feature",4,4,2025,"Spring"
"1314","Manhattan","Television",2025-04-06 01:00:00,"Shooting Permit","News",4,6,2025,"Spring"
"1315","Brooklyn","Television",2025-04-07 07:00:00,"Shooting Permit","Episodic series",4,7,2025,"Spring"
"1316","Manhattan","Television",2025-04-08 01:00:00,"Shooting Permit","News",4,8,2025,"Spring"
"1317","Manhattan","Television",2025-04-05,"Shooting Permit","News",4,5,2025,"Spring"
"1318","Brooklyn","Film",2025-04-11 11:00:00,"Shooting Permit","Feature",4,11,2025,"Spring"
"1319","Manhattan","Television",2025-04-07 06:00:00,"Shooting Permit","Cable-episodic",4,7,2025,"Spring"
"1320","Manhattan","Television",2025-04-07 08:30:00,"Shooting Permit","Cable-episodic",4,7,2025,"Spring"
"1321","Queens","Film",2025-04-08 09:00:00,"Shooting Permit","Feature",4,8,2025,"Spring"
"1322","Manhattan","Television",2025-04-10 07:00:00,"Shooting Permit","Cable-episodic",4,10,2025,"Spring"
"1323","Queens","Television",2025-04-07 07:00:00,"Shooting Permit","Episodic series",4,7,2025,"Spring"
"1324","Brooklyn","Film",2025-04-08 09:00:00,"Shooting Permit","Feature",4,8,2025,"Spring"
"1325","Manhattan","Commercial",2025-04-09 06:00:00,"Shooting Permit","Commercial",4,9,2025,"Spring"
"1326","Manhattan","Commercial",2025-04-10 06:00:00,"Shooting Permit","Commercial",4,10,2025,"Spring"
"1327","Brooklyn","Television",2025-04-07 07:00:00,"Shooting Permit","Pilot",4,7,2025,"Spring"
"1328","Manhattan","Commercial",2025-04-04 08:00:00,"Shooting Permit","Industrial/Corporate",4,4,2025,"Spring"
"1329","Manhattan","Film",2025-04-08 13:00:00,"Shooting Permit","Feature",4,8,2025,"Spring"
"1330","Manhattan","Television",2025-04-06 06:00:00,"Shooting Permit","Reality",4,6,2025,"Spring"
"1331","Manhattan","Television",2025-04-09 08:30:00,"Shooting Permit","Cable-episodic",4,9,2025,"Spring"
"1332","Brooklyn","Commercial",2025-04-08 06:00:00,"Shooting Permit","Commercial",4,8,2025,"Spring"
"1333","Manhattan","Television",2025-04-08 10:00:00,"Shooting Permit","Episodic series",4,8,2025,"Spring"
"1334","Brooklyn","Television",2025-04-07 06:30:00,"Shooting Permit","Episodic series",4,7,2025,"Spring"
"1335","Manhattan","Commercial",2025-04-09 06:00:00,"Shooting Permit","Commercial",4,9,2025,"Spring"
"1336","Brooklyn","Film",2025-04-07 06:00:00,"Shooting Permit","Feature",4,7,2025,"Spring"
"1337","Brooklyn","Film",2025-04-04 09:00:00,"Shooting Permit","Feature",4,4,2025,"Spring"
"1338","Manhattan","Commercial",2025-04-03 07:00:00,"Shooting Permit","Commercial",4,3,2025,"Spring"
"1339","Manhattan","Television",2025-04-08 10:00:00,"Shooting Permit","Episodic series",4,8,2025,"Spring"
"1340","Manhattan","Film",2025-04-07 12:00:00,"Shooting Permit","Feature",4,7,2025,"Spring"
"1341","Brooklyn","Television",2025-04-08 09:00:00,"Shooting Permit","Cable-episodic",4,8,2025,"Spring"
"1342","Manhattan","Television",2025-04-07 15:00:00,"Shooting Permit","Cable-episodic",4,7,2025,"Spring"
"1343","Manhattan","Television",2025-04-03 06:00:00,"Shooting Permit","Cable-episodic",4,3,2025,"Spring"
"1344","Manhattan","Commercial",2025-04-08 06:00:00,"Shooting Permit","Commercial",4,8,2025,"Spring"
"1345","Brooklyn","Television",2025-04-07 08:00:00,"Shooting Permit","Episodic series",4,7,2025,"Spring"
"1346","Queens","Television",2025-04-03 06:30:00,"Shooting Permit","Episodic series",4,3,2025,"Spring"
"1347","Manhattan","Television",2025-04-08 07:00:00,"Shooting Permit","Cable-episodic",4,8,2025,"Spring"
